,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
35,201111181453,1,0,1,13.0465,1,3,2,4,3,1,3,17,37,9,0,0,,,,,,,,,,,34,1,6,3,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,3,1,3,8,0,0,34,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,10,10,9,1,9,9,9,99,0,1,99999,0,1,8,25,1,1,2,0,0,1,83,99,1,1,13,1,9,1998,10,1,9,2,1,1,2,1,0,1,1,1,1,2011,1,9,3,0,2,2,0,1,3,2,0,2,0,1,17,37,0,0,2,3,2,9,3,2,1,25,1,9999
36,201111182493,1,0,1,221.7905,1,4,1,4,3,1,4,10,0,9,0,0,,,,,,,,,,,55,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,55,1,1,1,0,55,35,4,2002,KMHDN45D72U3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8753,0,8,2,35,1,1,1,0,0,1,83,99,1,1,13,0,4,2002,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,1,1,0,1,0,6,10,0,0,0,1,1,1,9,2,1,2,68,1,0
37,201111183182,1,0,1,13.0465,1,3,2,4,3,1,5,8,34,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,11,1,2,8,0,0,16,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,9,1,9,9,9,99,0,1,99999,9,0,0,0,0,0,0,0,0,99,83,99,1,1,13,1,9,2004,12,1,9,2,1,2,2,1,0,1,1,1,1,2011,2,9,2,0,99,1,0,1,1,1,0,1,0,2,8,34,0,0,5,1,1,9,2,2,2,18,1,9999
38,201111183243,1,0,1,104.37200000000001,1,6,3,4,3,1,5,15,4,9,0,0,,,,,,,,,,,13,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,13,1,1,1,0,55,35,4,2000,KMHJF35F7YU9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,6,2,9,2,0,0,0,1,8723,0,1,2,40,1,1,1,0,0,1,83,6,1,1,13,0,4,2000,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,3,0,1,1,0,1,1,1,0,1,0,5,15,4,0,0,1,1,1,9,3,1,2,67,2,0
39,201111184200,1,0,1,221.7905,1,4,2,4,3,1,6,15,9,9,0,0,,,,,,,,,,,51,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,51,1,1,1,0,49,442,20,2004,5TDZA23C64S2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,8,1,9,2,0,0,0,1,8701,0,1,2,40,1,1,1,0,0,11,83,1,1,1,13,0,20,2004,9,11,9,0,0,2,2,1,0,1,1,1,1,2011,5,2,2,0,2,3,0,1,1,1,0,1,0,5,15,9,0,0,2,1,1,9,2,1,2,29,2,0
40,201111184333,1,0,1,13.0465,1,3,3,4,3,1,6,18,19,9,0,0,,,,,,,,,,,14,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,2,2,8,0,0,14,1,1,1,0,35,47,4,2011,1N4AL2AP0BN5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,1,1,8,1,9,2,0,0,0,1,8724,0,1,8,25,1,1,1,0,0,1,83,99,1,1,13,0,4,2011,1,1,9,0,0,2,3,1,0,2,1,2,1,2011,3,2,2,0,2,2,0,1,1,1,0,1,0,3,18,19,0,0,2,1,1,9,2,1,2,30,1,0
41,201111184634,1,0,1,13.0465,1,3,2,4,3,1,6,17,41,9,0,0,,,,,,,,,,,5,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,5,1,2,1,0,49,32,4,2003,2T1BR32E23C0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8759,0,1,8,5,1,1,1,0,0,1,83,1,1,1,13,0,4,2003,12,1,9,0,0,2,2,2,1,1,2,1,1,2011,4,2,2,0,8,1,0,1,1,1,0,1,0,4,17,41,0,0,8,1,1,9,2,1,2,61,2,0
42,201111184699,1,0,1,121.59338000000001,1,3,17,4,3,1,6,12,57,9,0,0,,,,,,,,,,,27,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,27,1,2,1,0,55,36,4,2010,KMHCN4AC5AU4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8757,0,1,2,40,1,2,1,0,0,1,83,98,1,1,13,0,4,2010,12,1,9,0,0,2,1,1,0,1,2,1,1,2011,1,2,2,0,3,2,0,1,1,1,0,1,0,1,12,57,0,0,3,1,1,9,2,1,2,91,1,0
43,201111184745,1,0,1,13.0465,1,3,2,4,3,1,6,12,0,9,0,0,,,,,,,,,,,8,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,11,1,2,8,0,0,8,1,1,1,0,37,441,20,2010,5FNRL3H46AB1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,6,6,0,1,9,2,0,0,0,1,8701,0,0,0,0,0,0,0,0,0,13,80,99,1,7,92,0,20,2010,6,13,9,0,0,2,2,1,0,1,1,1,1,2011,3,9,2,0,8,1,0,1,1,1,0,1,0,3,12,0,0,0,8,1,1,9,2,1,2,31,2,0
44,201111184768,1,0,1,13.0465,1,3,3,4,3,1,6,17,40,9,0,0,,,,,,,,,,,30,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,30,1,1,1,0,12,481,31,2009,1FTRF12W29KC,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,10,10,8,1,9,2,0,0,0,1,7438,0,1,2,35,1,8,1,3,8,10,83,1,1,1,13,0,31,2009,10,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,3,2,0,1,1,1,0,1,0,7,17,40,0,0,3,1,1,9,2,1,2,30,1,0
45,201111184780,1,0,1,13.0465,1,3,3,4,3,1,6,10,54,9,0,0,,,,,,,,,,,51,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,51,1,1,1,0,59,32,4,2010,JTHCL5EF9A50,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,1,1,8,1,9,2,0,0,0,1,8723,0,8,8,25,1,8,1,20,8,10,83,1,1,1,13,0,4,2010,1,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,3,2,0,1,1,1,0,1,0,7,10,54,0,0,3,1,1,9,2,1,2,63,1,0
46,201111184938,1,0,1,13.0465,1,3,3,4,3,1,7,8,51,9,0,0,,,,,,,,,,,44,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,2,8,0,0,44,1,1,1,0,2,405,14,2003,1J4GL48K13W7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,10,10,2,1,9,2,0,0,0,1,8723,0,8,8,25,1,8,1,20,8,10,13,1,1,1,13,0,14,2003,10,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,3,3,0,1,1,1,0,1,0,3,8,51,0,0,3,1,1,9,2,1,2,24,2,0
47,201111185199,1,0,1,13.0465,1,3,3,4,3,1,7,17,16,9,0,0,,,,,,,,,,,65,2,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,3,2,2,8,0,0,65,1,2,1,0,37,32,2,1991,1HGCB7252MA0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,1,1,0,1,9,2,0,0,0,1,7712,0,8,8,25,1,8,1,20,8,10,83,1,1,1,13,0,2,1991,1,10,9,0,0,2,3,1,0,1,2,1,1,2011,3,9,2,0,2,3,0,1,1,1,0,1,0,3,17,16,0,0,2,1,1,9,2,1,2,40,1,0
48,201111185308,1,0,1,13.0465,1,3,2,4,3,1,7,13,55,9,0,0,,,,,,,,,,,9,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,9,1,1,1,0,35,50,4,2011,3N1BC1AP1BL4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,8,1,9,2,0,0,0,1,8701,0,1,8,25,1,1,1,0,0,1,83,99,1,1,13,0,4,2011,2,1,9,0,0,2,2,1,0,1,1,1,1,2011,4,2,3,0,1,1,0,1,1,1,0,1,0,4,13,55,0,0,1,1,1,9,3,1,2,62,2,0
49,201111185724,1,0,1,13.0465,1,3,2,4,3,1,8,15,50,9,0,0,,,,,,,,,,,7,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,7,1,1,1,0,49,40,2,2000,2T1CF28PXYC3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8527,0,1,2,35,1,1,1,0,0,1,83,1,1,1,13,0,2,2000,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,2,2,2,0,1,1,0,1,1,1,0,1,0,2,15,50,0,0,1,1,1,9,2,1,2,50,2,0
50,201111185765,1,0,1,13.0465,1,3,3,4,3,1,7,23,7,9,0,0,,,,,,,,,,,15,1,6,3,0,96,8,97,8,1,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,1,0,15,1,1,1,0,37,32,2,2008,1HGCS12818A0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,4,8,1,9,2,0,0,0,1,8724,0,2,2,45,1,1,1,0,0,1,83,99,1,1,13,0,2,2008,3,1,9,0,0,2,3,1,0,1,1,1,1,2011,5,1,3,0,2,2,0,1,3,1,0,1,0,5,23,7,0,0,2,3,1,9,3,1,1,53,2,0
51,201111185919,1,0,1,13.0465,1,3,3,4,3,1,8,14,1,9,0,0,,,,,,,,,,,28,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,2,2,8,0,0,28,1,1,1,0,12,16,4,2008,2FAFP71V28X1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,8,1,9,2,0,0,0,1,8753,0,1,2,40,1,1,2,0,0,5,83,1,1,1,13,0,4,2008,9,5,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,1,1,0,1,1,2,0,2,0,3,14,1,0,0,1,1,2,9,2,1,2,21,1,0
52,201111186134,1,0,1,13.0465,1,3,2,4,3,1,8,14,15,9,0,0,,,,,,,,,,,24,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,2,8,0,0,24,1,1,1,0,32,401,14,2007,WA1AV74L07D0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,3,8,1,9,2,0,0,0,1,8701,0,8,8,25,1,8,1,20,8,10,83,1,1,1,13,0,14,2007,3,10,9,0,0,2,2,1,0,1,1,1,1,2011,6,2,2,0,2,8,0,1,1,1,0,1,0,6,14,15,0,0,2,1,1,9,2,1,2,27,2,0
53,201111186283,1,0,1,27.13672,1,3,6,4,3,1,8,21,30,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,15,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,8,1,9,9,9,99,0,1,99999,9,1,2,99,1,1,1,20,8,11,83,99,1,1,13,1,9,2003,12,11,9,2,1,2,8,1,0,1,1,1,1,2011,4,9,2,0,2,3,0,1,3,1,0,1,0,4,21,30,0,0,2,3,1,9,2,2,2,41,1,9999
54,201111186329,1,0,1,13.0465,1,3,1,4,3,1,8,18,48,9,0,0,,,,,,,,,,,70,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,70,1,2,1,0,12,401,14,2003,1FMZU72K73UC,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8755,0,8,8,25,1,5,1,20,8,10,83,1,1,1,13,0,14,2003,12,10,9,0,0,2,3,1,0,1,2,1,1,2011,3,2,2,0,3,2,0,1,1,1,0,1,0,3,18,48,0,0,3,1,1,9,2,1,2,47,1,0
55,201111186332,1,0,1,221.7905,1,4,1,4,3,1,8,13,34,9,0,0,,,,,,,,,,,12,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,12,1,3,1,0,12,24,6,2009,2FMDK49C59BA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8753,0,1,4,45,1,8,1,2,3,11,83,2,1,1,13,0,6,2009,12,11,9,0,0,2,3,1,0,1,3,1,1,2011,4,2,2,0,3,2,0,1,1,1,0,1,0,4,13,34,0,0,3,1,1,9,2,1,2,32,2,0
56,201111186354,1,0,1,13.0465,1,3,2,4,3,1,8,20,45,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,18,1,5,1,0,6,441,20,2006,2A4GP44R66R8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,1,1,8,1,9,2,0,0,0,1,8701,0,1,2,35,1,1,1,3,8,1,83,1,1,1,13,0,20,2006,1,1,9,0,0,2,2,1,0,1,5,1,1,2011,4,2,2,0,3,2,0,1,2,1,0,1,0,4,20,45,0,0,3,2,1,9,2,1,2,27,1,0
57,201111187680,1,0,1,33.9209,1,3,7,4,3,1,10,13,11,9,0,0,,,,,,,,,,,46,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,46,1,1,1,0,12,17,4,2002,1FAFP53U72A2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8731,0,8,8,98,1,8,1,20,8,10,16,1,1,1,13,0,4,2002,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,7,2,2,0,2,3,0,1,1,1,0,1,0,7,13,11,0,0,2,1,1,9,2,1,2,92,2,0
58,201111188165,1,0,1,13.0465,1,3,3,4,3,1,10,19,1,9,0,0,,,,,,,,,,,50,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,3,8,0,0,50,1,1,1,0,37,421,15,2008,5FNYF18588B0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8723,0,8,8,25,1,8,2,20,8,10,83,1,1,1,13,0,15,2008,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,3,0,3,2,0,1,2,2,0,2,0,4,19,1,0,0,3,2,2,9,3,1,2,24,2,0
59,201111188384,1,0,1,13.0465,1,3,2,4,3,1,10,9,58,9,0,0,,,,,,,,,,,41,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,41,1,1,1,0,14,6,4,1994,2MELM74W9RX6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,10,10,8,1,9,2,0,0,0,1,8701,0,1,2,30,1,1,1,0,0,1,83,99,1,1,13,0,4,1994,10,1,9,0,0,2,2,1,0,1,1,1,1,2011,1,2,2,0,1,1,0,1,1,1,0,1,0,1,9,58,0,0,1,1,1,9,2,1,2,29,1,0
60,201111188777,1,0,1,33.9209,1,3,7,4,3,1,10,2,49,9,0,0,,,,,,,,,,,24,1,6,3,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,3,1,3,8,0,0,24,1,2,1,0,7,20,4,2004,1B3ES66S64D6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,4,3,9,9,0,0,0,1,8734,0,1,2,35,1,1,2,0,0,1,83,1,1,1,13,0,4,2004,12,1,9,0,0,1,1,1,0,1,2,1,1,2011,7,9,3,0,1,1,0,1,2,2,0,2,0,7,2,49,0,0,1,2,2,9,3,1,1,24,1,9999
61,201111189153,1,0,1,33.9209,1,3,7,4,3,1,11,23,16,9,0,0,,,,,,,,,,,16,1,6,3,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,6,2,1,3,8,0,0,16,1,1,1,0,35,401,14,1995,JN8HD17Y0SW0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,4,4,8,1,9,9,0,0,0,1,8731,0,1,2,35,4,1,1,0,0,11,83,1,1,1,13,0,14,1995,4,11,9,0,0,2,1,1,0,1,1,1,1,2011,7,9,3,0,3,3,0,1,3,1,0,1,0,7,23,16,0,0,3,3,1,9,3,1,2,19,2,9999
62,201111189300,1,0,1,13.0465,1,3,3,4,3,1,11,17,19,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,2,1,2,8,0,0,15,1,1,1,0,49,43,4,2008,4T1BK36B28U3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,8724,0,1,2,40,1,1,1,0,0,11,83,1,1,1,13,0,4,2008,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,2,3,0,1,3,1,0,1,0,7,17,19,0,0,2,3,1,9,2,1,2,62,1,0
63,201111189925,1,0,1,13.0465,1,3,2,4,3,1,12,22,2,9,0,0,,,,,,,,,,,34,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,11,1,2,8,0,0,34,1,2,1,1,20,401,14,2002,1GNDT13S6222,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,2,1,9,1,0,0,0,1,8701,9,1,8,25,1,1,1,0,0,1,83,99,1,1,13,1,14,2002,12,1,9,0,0,1,2,1,0,1,2,1,1,2011,6,1,2,0,1,1,0,1,3,1,0,1,0,6,22,2,0,0,1,3,1,9,2,1,1,23,1,9999
64,201111520675,1,0,1,16.07193,1,3,5,5,2,1,1,15,24,9,0,8,,,,,,,,,,,62,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,3,1,2,8,0,0,62,1,1,1,0,39,32,4,2004,SAJWA74C24SG,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,2,2,1,9,9,0,0,0,1,19460,0,8,4,35,1,1,1,3,3,11,83,1,1,1,13,0,4,2004,2,11,9,0,0,2,2,1,0,1,1,1,1,2011,5,9,2,0,2,2,0,1,1,1,0,1,0,5,15,24,0,0,2,1,1,9,2,1,2,55,1,9999
65,201111521604,1,0,1,11.046,1,3,2,5,2,1,3,7,21,9,0,0,,,,,,,,,,,56,1,6,3,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,3,1,3,8,0,0,56,1,1,1,0,49,51,4,2010,JTDBT4K34A13,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,5,5,2,1,9,9,0,0,0,1,19473,0,8,2,15,1,1,1,97,8,10,83,99,1,1,13,0,4,2010,5,10,9,0,0,2,8,1,0,1,1,1,1,2011,4,9,3,0,2,8,0,1,1,1,0,1,0,4,7,21,0,0,2,1,1,9,3,1,2,27,2,9999
66,201111521845,1,0,1,11.046,1,3,2,5,2,1,5,18,49,9,0,0,,,,,,,,,,,37,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,13,1,2,8,0,0,37,1,1,1,0,22,20,4,2000,1G2WP52KXYF1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,3,3,2,1,9,9,0,0,0,1,18969,0,8,2,40,1,1,1,0,0,6,83,6,1,2,13,0,4,2000,3,6,9,0,0,2,8,1,0,1,1,1,1,2011,7,9,2,0,1,1,0,1,1,1,0,1,0,7,18,49,0,0,1,1,1,9,2,1,2,42,1,9999
67,201111522213,1,0,1,16.07193,1,3,5,5,2,1,7,10,52,9,0,0,,,,,,,,,,,28,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,20,1,2,8,0,0,28,1,1,1,0,12,17,4,1988,1FABP52U4JA2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,2,1,9,9,0,0,0,1,19405,0,8,4,45,1,6,1,0,0,1,11,1,1,4,13,0,4,1988,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,3,9,2,0,1,1,0,2,1,1,0,1,0,3,10,52,0,0,1,1,1,9,2,1,2,81,2,9999
68,201112417291,1,0,1,12.434994999999999,1,3,4,8,2,1,4,18,6,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,16,1,1,1,0,7,402,14,2002,1B4HS48Z32F1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,83,83,0,1,9,2,0,0,0,1,15223,0,8,1,25,1,1,1,0,0,1,84,1,1,1,13,0,14,2002,83,1,9,0,0,2,2,1,0,1,1,1,1,2011,4,2,2,0,1,1,0,1,1,1,0,1,0,4,18,6,0,0,1,1,1,9,2,1,2,40,1,0
69,201112417539,1,0,1,98.85531,1,3,118,8,2,1,5,16,10,9,0,0,,,,,,,,,,,7,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,9,1,2,8,0,0,7,1,2,1,0,52,34,4,2003,4A3AA36G23E1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,11,11,2,1,9,2,0,0,0,1,15212,0,8,1,25,1,1,1,0,0,1,83,1,1,1,13,0,4,2003,11,1,9,0,0,2,8,1,0,1,2,1,1,2011,1,2,2,0,2,2,0,1,1,1,0,1,0,1,16,10,0,0,2,1,1,9,2,1,2,25,1,0
70,201112417750,1,0,1,28.382196,1,3,15,8,2,1,6,18,33,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,9,1,2,8,0,0,18,1,1,1,0,20,37,4,2001,1G1NE52J6161,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,3,3,2,1,9,2,0,0,0,1,15132,0,8,2,25,1,6,1,20,3,1,83,1,1,1,13,0,4,2001,3,1,9,0,0,2,2,1,0,1,1,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,18,33,0,0,2,1,1,9,2,1,2,19,1,0
71,201112417840,1,0,1,28.382196,1,3,15,8,2,1,7,20,47,9,0,0,,,,,,,,,,,13,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,9,1,3,8,0,0,13,1,1,1,0,37,31,4,2011,2HGFA1F56BH5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,0,1,9,2,0,0,0,1,15034,0,1,2,25,1,5,1,20,3,2,84,1,1,1,13,0,4,2011,12,2,9,0,0,2,2,1,0,1,1,1,1,2011,1,2,3,0,2,3,0,1,5,1,0,1,0,1,20,47,0,0,2,5,1,9,3,1,2,20,2,0
72,201112417858,2,0,1,99.479597,1,1,69,8,2,1,6,17,8,12,2,0,,,,,,,,,,,13,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,21,1,2,8,0,0,13,1,1,1,0,2,404,14,2004,1J4GW48S14C2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,98,6,2,12,2,1,1,0,1,15144,0,8,2,25,1,1,98,0,0,99,8,1,2,2,50,0,14,2004,12,1,12,1,1,2,1,2,0,1,2,1,3,2011,2,2,3,0,1,1,0,1,8,98,0,98,0,2,17,8,2,0,1,2,1,12,3,3,2,48,1,0
73,201112417995,1,0,1,28.382196,1,3,15,8,2,1,8,21,13,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,9,1,2,8,0,0,15,1,2,1,0,21,20,2,1995,1G3WH12M4SF3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,1,1,2,1,9,2,0,0,0,1,15132,0,8,1,25,1,1,1,20,3,1,84,1,1,1,13,0,2,1995,1,1,9,0,0,2,2,1,0,1,2,1,1,2011,4,2,2,0,2,3,0,1,2,1,0,1,0,4,21,13,0,0,2,2,1,9,2,1,2,19,2,0
